Emp ID,First Name,Middle Initial,Last Name,Gender,EMail,Date of Birth,Age,Weight,Date of Joining,Quarter of Joining,Year of Joining,Month of Joining,Month Name of Joining,Short Month,Day of Joining,Age in Company,Salary,Last % Hike,SSN,Phone Num,Place Name,County,City,State,Zip
781539,Kristie,C,Acree,F,kristie.acree@yahoo.com,3/8/1959,58.43,42,1/3/1985,Q1,1985,1,January,Jan,3,32.59,112076,20%,617-87-1599,218-415-3960,Eden Prairie,Hennepin,Eden Prairie,MN,55346
263709,Dorinda,B,Polk,F,dorinda.polk@gmail.com,1/17/1984,33.55,43,6/6/2008,Q2,2008,6,June,Jun,6,9.15,85771,16%,580-41-2932,239-213-1535,Orlando,Orange,Orlando,FL,32804
499436,Antony,B,Laporte,M,antony.laporte@earthlink.net,5/18/1985,32.22,67,8/19/2016,Q3,2016,8,August,Aug,19,0.94,117489,6%,109-98-8476,304-955-5204,Sprague,Raleigh,Sprague,WV,25926
134431,Brice,I,Barela,M,brice.barela@hotmail.com,10/21/1963,53.81,72,1/5/2003,Q1,2003,1,January,Jan,5,14.57,153927,8%,449-99-5306,231-426-2714,Bellaire,Antrim,Bellaire,MI,49615
369583,Leonida,X,Mccown,F,leonida.mccown@ibm.com,10/6/1993,23.82,41,8/18/2015,Q3,2015,8,August,Aug,18,1.95,159838,28%,520-61-4107,385-704-3887,Salt Lake City,Salt Lake,Salt Lake City,UT,84145
854828,Jeff,M,Montez,M,jeff.montez@aol.com,6/8/1961,56.18,62,11/5/2003,Q4,2003,11,November,Nov,5,13.74,186431,23%,656-36-4340,270-604-7036,Barbourville,Knox,Barbourville,KY,40906
882546,Raina,M,Villar,F,raina.villar@gmail.com,4/23/1973,44.29,44,8/11/1999,Q3,1999,8,August,Aug,11,17.98,83675,20%,112-98-0694,479-252-7864,Pencil Bluff,Montgomery,Pencil Bluff,AR,71965
737921,Marcelene,H,Arredondo,F,marcelene.arredondo@gmail.com,12/7/1979,37.67,58,8/24/2013,Q3,2013,8,August,Aug,24,3.93,130875,21%,387-33-1132,236-976-0875,Leesburg,Loudoun,Leesburg,VA,20177
633982,Emanuel,U,Scarlett,M,emanuel.scarlett@ibm.com,4/15/1975,42.32,55,12/2/2012,Q4,2012,12,December,Dec,2,4.65,162469,9%,317-35-9359,216-829-3275,Springfield,Clark,Springfield,OH,45505
281467,Aiko,Y,Zeringue,F,aiko.zeringue@aol.com,6/10/1959,58.17,44,6/16/1987,Q2,1987,6,June,Jun,16,30.14,98108,27%,286-15-7021,219-835-1383,Harlan,Allen,Harlan,IN,46743
387568,Wonda,D,Suttles,F,wonda.suttles@hotmail.com,1/31/1992,25.51,40,11/11/2015,Q4,2015,11,November,Nov,11,1.71,149931,21%,728-14-3423,423-354-9536,Memphis,Shelby,Memphis,TN,38186
201373,Tamesha,K,Uhl,F,tamesha.uhl@aol.com,10/4/1972,44.84,45,11/10/2013,Q4,2013,11,November,Nov,10,3.72,88242,15%,274-17-3125,808-787-1496,Wailuku,Maui,Wailuku,HI,96793
530301,Chad,C,Snead,M,chad.snead@walmart.com,9/8/1962,54.92,59,9/8/2000,Q3,2000,9,September,Sep,8,16.9,181971,17%,491-29-4180,215-385-4350,Barnesboro,Cambria,Barnesboro,PA,15714
621372,Alfred,C,Storer,M,alfred.storer@hotmail.co.uk,11/8/1962,54.76,70,10/24/2006,Q4,2006,10,October,Oct,24,10.77,84799,11%,772-02-2365,303-603-4927,Colorado Springs,El Paso,Colorado Springs,CO,80922
392375,America,P,Kincaid,F,america.kincaid@exxonmobil.com,10/16/1982,34.81,60,6/30/2005,Q2,2005,6,June,Jun,30,12.08,94272,17%,061-02-9188,212-867-8696,East Nassau,Rensselaer,East Nassau,NY,12062
891161,Barry,N,Batchelor,M,barry.batchelor@hotmail.com,11/1/1957,59.78,65,8/26/1982,Q3,1982,8,August,Aug,26,34.95,101974,1%,438-99-4004,229-569-1177,Atlanta,Fulton,Atlanta,GA,31131
126086,Jessia,O,Westerman,F,jessia.westerman@gmail.com,12/22/1978,38.62,54,7/7/2003,Q3,2003,7,July,Jul,7,14.07,160501,18%,357-08-3045,209-888-1840,South Pasadena,Los Angeles,South Pasadena,CA,91030
616350,Dalila,R,Vera,F,dalila.vera@gmail.com,11/15/1983,33.72,59,1/25/2013,Q1,2013,1,January,Jan,25,4.51,130028,14%,524-99-0672,212-434-0521,Albany,Albany,Albany,NY,12243
727101,Jordan,E,Sommerville,F,jordan.sommerville@gmail.com,4/10/1977,40.33,50,7/21/2013,Q3,2013,7,July,Jul,21,4.02,56125,5%,724-28-0670,206-521-6322,Spokane,Spokane,Spokane,WA,99254
927997,Linwood,X,Beach,M,linwood.beach@ibm.com,11/8/1987,29.74,58,5/1/2017,Q2,2017,5,May,May,1,0.24,123800,2%,272-17-7896,209-860-9019,Lancaster,Los Angeles,Lancaster,CA,93534
670308,Patrice,F,Galvez,F,patrice.galvez@exxonmobil.com,9/27/1991,25.85,60,12/21/2016,Q4,2016,12,December,Dec,21,0.6,92875,11%,348-08-3087,207-980-2970,Cambridge,Somerset,Cambridge,ME,4923
797272,Darcy,H,Reiter,F,darcy.reiter@aol.com,8/30/1964,52.95,54,10/6/1986,Q4,1986,10,October,Oct,6,30.83,59351,28%,458-99-6143,201-575-3514,Belle Mead,Somerset,Belle Mead,NJ,8502
299136,Victor,S,Devoe,F,victor.devoe@hotmail.com,9/12/1961,55.91,45,3/11/1989,Q1,1989,3,March,Mar,11,28.4,168818,20%,024-92-5705,219-770-5889,Somerville,Gibson,Somerville,IN,47683
311937,Penni,J,Masse,F,penni.masse@yahoo.com,4/10/1977,40.33,59,11/10/2008,Q4,2008,11,November,Nov,10,8.72,123729,12%,442-29-5334,210-220-6627,New London,Rusk,New London,TX,75682
440579,Matthew,X,Nicol,M,matthew.nicol@aol.com,8/13/1971,45.99,85,9/17/1999,Q3,1999,9,September,Sep,17,17.87,79062,12%,502-37-9098,203-231-7467,New Haven,New Haven,New Haven,CT,6537
831293,Lauri,J,Ferro,F,lauri.ferro@gmail.com,9/21/1991,25.87,40,1/26/2016,Q1,2016,1,January,Jan,26,1.5,182858,4%,096-02-1891,303-801-1760,Clifton,Mesa,Clifton,CO,81520
607014,Trish,O,Abernethy,F,trish.abernethy@aol.com,12/28/1973,43.61,41,1/27/2015,Q1,2015,1,January,Jan,27,2.5,72087,11%,526-99-2288,236-994-3374,Richmond,Richmond,Richmond,VA,23216
158487,Candida,F,Poston,F,candida.poston@sbcglobal.net,8/17/1994,22.96,40,9/19/2015,Q3,2015,9,September,Sep,19,1.86,112554,6%,655-36-8255,201-736-8099,Vincentown,Burlington,Vincentown,NJ,8088
590384,Trista,R,Ripley,F,trista.ripley@hotmail.com,9/22/1989,27.87,48,10/28/2013,Q4,2013,10,October,Oct,28,3.75,96691,5%,447-27-8523,225-731-7558,Angie,Washington,Angie,LA,70426
646852,Darrell,J,Folk,M,darrell.folk@gmail.com,7/31/1964,53.03,71,9/3/2012,Q3,2012,9,September,Sep,3,4.9,57666,12%,632-31-4931,405-310-5610,Devol,Cotton,Devol,OK,73531
587638,Vernon,R,Bohannan,M,vernon.bohannan@yahoo.co.in,6/8/1967,50.17,56,6/17/2017,Q2,2017,6,June,Jun,17,0.11,64576,5%,254-99-3566,212-400-7253,Chappaqua,Westchester,Chappaqua,NY,10514
379158,Robbie,R,Barta,M,robbie.barta@btinternet.com,3/13/1970,47.41,56,6/24/2000,Q2,2000,6,June,Jun,24,17.1,44344,12%,411-99-5005,304-219-0039,Quinwood,Greenbrier,Quinwood,WV,25981
551852,Erasmo,V,Shively,M,erasmo.shively@gmail.com,4/29/1964,53.28,85,12/15/1990,Q4,1990,12,December,Dec,15,26.64,133545,2%,171-86-6465,201-999-7970,Oceanport,Monmouth,Oceanport,NJ,7757
892006,Dawne,L,Kahn,F,dawne.kahn@gmail.com,2/1/1966,51.52,41,3/2/2006,Q1,2006,3,March,Mar,2,11.41,170427,9%,424-65-1187,423-226-7914,Wartburg,Morgan,Wartburg,TN,37887
574613,Fletcher,G,Vigue,M,fletcher.vigue@yahoo.com,1/15/1986,31.55,86,7/22/2013,Q3,2013,7,July,Jul,22,4.02,56333,22%,207-84-2846,236-516-8504,White Marsh,Gloucester,White Marsh,VA,23183
250915,Olympia,S,Lockard,F,olympia.lockard@shell.com,5/9/1988,29.24,47,1/20/2013,Q1,2013,1,January,Jan,20,4.52,78956,7%,498-29-5334,207-306-1547,Lewiston,Androscoggin,Lewiston,ME,4241
771867,Santo,S,Doan,M,santo.doan@gmail.com,2/13/1992,25.47,81,5/12/2015,Q2,2015,5,May,May,12,2.21,40061,15%,007-11-0684,239-877-5929,Cape Coral,Lee,Cape Coral,FL,33910
948322,Nigel,D,Ives,M,nigel.ives@sbcglobal.net,1/25/1970,47.54,78,6/12/2005,Q2,2005,6,June,Jun,12,12.13,139822,19%,258-99-0487,262-899-4026,Boyd,Chippewa,Boyd,WI,54726
256578,Sook,H,Swinford,F,sook.swinford@yahoo.com,3/9/1989,28.41,58,1/8/2013,Q1,2013,1,January,Jan,8,4.55,161314,8%,628-31-8590,603-298-0603,Enfield Center,Grafton,Enfield Center,NH,3749
985617,Lester,Q,Baeza,M,lester.baeza@gmail.com,3/21/1995,22.37,80,7/27/2017,Q3,2017,7,July,Jul,27,0,84523,5%,759-12-5399,205-458-4224,Huxford,Escambia,Huxford,AL,36543
337074,Renato,I,Troyer,M,renato.troyer@aol.com,12/18/1977,39.64,85,12/1/2003,Q4,2003,12,December,Dec,1,13.67,61838,1%,648-58-6592,212-934-1162,Middle Island,Suffolk,Middle Island,NY,11953
722536,Kurtis,J,Broom,M,kurtis.broom@gmail.com,10/6/1977,39.84,80,10/11/1998,Q4,1998,10,October,Oct,11,18.81,159063,8%,313-35-1567,205-401-1796,Cragford,Clay,Cragford,AL,36255
413319,Fay,M,Arreola,F,fay.arreola@shaw.ca,12/31/1987,29.59,41,1/16/2017,Q1,2017,1,January,Jan,16,0.53,49878,22%,210-84-9415,215-427-9525,Rixford,McKean,Rixford,PA,16745
521688,Hector,L,Stclair,M,hector.stclair@aol.com,1/23/1974,43.54,85,8/5/2012,Q3,2012,8,August,Aug,5,4.98,139961,1%,004-13-2764,219-761-2174,Lagrange,LaGrange,Lagrange,IN,46761
154428,Maud,T,Barringer,F,maud.barringer@exxonmobil.com,3/10/1966,51.42,43,11/9/2003,Q4,2003,11,November,Nov,9,13.73,132126,6%,124-98-2264,201-960-5894,Grenloch,Gloucester,Grenloch,NJ,8032
882672,Milford,T,Vanhouten,M,milford.vanhouten@yahoo.co.in,5/9/1959,58.26,83,1/21/2010,Q1,2010,1,January,Jan,21,7.52,78395,17%,194-86-7069,215-532-1576,Larimer,Westmoreland,Larimer,PA,15647
429656,Numbers,R,Lanning,F,numbers.lanning@hotmail.com,11/30/1986,30.68,51,2/13/2012,Q1,2012,2,February,Feb,13,5.46,101296,16%,647-21-9098,219-606-3749,Marengo,Crawford,Marengo,IN,47140
982444,Verdell,E,Ethridge,F,verdell.ethridge@aol.com,10/17/1964,52.81,47,11/17/1992,Q4,1992,11,November,Nov,17,24.71,117467,15%,696-16-1399,210-926-1997,Pasadena,Harris,Pasadena,TX,77506
131751,Clifton,Z,Hagood,M,clifton.hagood@gmail.com,3/7/1965,52.43,89,8/7/1992,Q3,1992,8,August,Aug,7,24.99,164333,6%,588-09-3424,803-875-4853,Fort Mill,York,Fort Mill,SC,29708
649704,Domenic,B,Osborn,M,domenic.osborn@exxonmobil.com,5/15/1990,27.22,80,3/14/2015,Q1,2015,3,March,Mar,14,2.38,127594,25%,427-99-8540,216-616-6216,Wayland,Portage,Wayland,OH,44285
475998,Bob,A,Threatt,M,bob.threatt@earthlink.net,3/6/1964,53.43,82,11/27/1986,Q4,1986,11,November,Nov,27,30.69,196239,17%,591-99-1568,215-366-4251,Plymouth,Luzerne,Plymouth,PA,18651
356656,Herb,M,Motley,M,herb.motley@yahoo.com,7/9/1966,51.09,59,7/22/2014,Q3,2014,7,July,Jul,22,3.02,105021,18%,510-33-6679,201-990-2794,Mahwah,Bergen,Mahwah,NJ,7430
136068,Roselle,B,Noles,F,roselle.noles@bellsouth.net,11/22/1966,50.72,56,5/31/1998,Q2,1998,5,May,May,31,19.17,64524,29%,014-94-8458,207-620-5266,Jackman,Somerset,Jackman,ME,4945
255892,Jewell,A,Perreira,M,jewell.perreira@comcast.net,5/20/1959,58.23,74,6/2/2000,Q2,2000,6,June,Jun,2,17.16,78465,29%,185-86-1435,215-901-1071,Rockton,Clearfield,Rockton,PA,15856
355568,Curtis,Y,Seabrook,M,curtis.seabrook@hotmail.com,4/17/1969,48.31,65,5/27/2003,Q2,2003,5,May,May,27,14.18,149288,11%,185-86-5911,701-363-4506,Mekinock,Grand Forks,Mekinock,ND,58258
401322,Clemmie,Q,Froehlich,F,clemmie.froehlich@hotmail.com,1/2/1996,21.58,53,12/30/2016,Q4,2016,12,December,Dec,30,0.58,68881,19%,677-22-0388,240-815-6168,Ocean City,Worcester,Ocean City,MD,21842
285273,Tori,I,Willette,F,tori.willette@yahoo.co.in,4/27/1966,51.29,47,1/21/2014,Q1,2014,1,January,Jan,21,3.52,103920,14%,517-49-3406,210-863-6858,Afton,Dickens,Afton,TX,79220
958668,Terrence,J,Carbaugh,M,terrence.carbaugh@ibm.com,4/3/1977,40.35,78,6/7/2008,Q2,2008,6,June,Jun,7,9.15,47348,20%,323-11-0114,803-761-3989,Charleston,Charleston,Charleston,SC,29417
351624,Maurice,V,Gearhart,M,maurice.gearhart@hotmail.com,8/6/1986,31,58,10/22/2011,Q4,2011,10,October,Oct,22,5.77,181430,17%,293-15-1371,270-776-0492,Somerset,Pulaski,Somerset,KY,42502
544448,Stefan,O,Delp,M,stefan.delp@yahoo.com,3/28/1990,27.35,53,2/8/2017,Q1,2017,2,February,Feb,8,0.47,196090,12%,719-18-5712,216-985-6219,Deshler,Henry,Deshler,OH,43516
573126,Reynaldo,C,Oshiro,M,reynaldo.oshiro@exxonmobil.com,12/27/1980,36.61,80,9/5/2016,Q3,2016,9,September,Sep,5,0.89,51397,15%,033-92-6963,270-397-1857,Russell,Greenup,Russell,KY,41169
832305,Franklin,Z,Blomquist,M,franklin.blomquist@gmail.com,11/16/1967,49.73,76,11/18/2015,Q4,2015,11,November,Nov,18,1.69,57610,19%,343-11-2842,236-695-5324,Callaway,Franklin,Callaway,VA,24067
519124,Brooks,N,Jenks,M,brooks.jenks@cox.net,9/23/1993,23.86,68,1/1/2015,Q1,2015,1,January,Jan,1,2.57,152556,19%,250-99-2348,262-706-2259,Milwaukee,Milwaukee,Milwaukee,WI,53208
898935,Delmy,E,Peachey,F,delmy.peachey@gmail.com,10/26/1981,35.78,45,12/6/2011,Q4,2011,12,December,Dec,6,5.65,156967,16%,692-18-2248,212-395-8417,Hensonville,Greene,Hensonville,NY,12439
716479,Franklin,J,Chisholm,M,franklin.chisholm@ntlworld.com,6/30/1992,25.09,57,4/25/2015,Q2,2015,4,April,Apr,25,2.26,105990,8%,609-87-5483,314-549-5368,Trimble,Clinton,Trimble,MO,64492
559584,Lanita,O,Ortego,F,lanita.ortego@exxonmobil.com,6/30/1960,57.12,45,7/11/1982,Q3,1982,7,July,Jul,11,35.07,122153,0%,669-48-6794,208-479-0951,Boise,Ada,Boise,ID,83701
198617,Coleen,M,Gaddy,F,coleen.gaddy@bp.com,2/9/1981,36.49,50,9/28/2013,Q3,2013,9,September,Sep,28,3.83,113967,20%,130-98-3397,212-960-2701,Harpersfield,Delaware,Harpersfield,NY,13786
165359,Eulah,I,Oconnor,F,eulah.oconnor@gmail.com,7/19/1962,55.06,42,2/14/1991,Q1,1991,2,February,Feb,14,26.47,167619,3%,452-99-0996,206-452-3635,Springdale,Stevens,Springdale,WA,99173
224716,Elvina,C,Wakefield,F,elvina.wakefield@outlook.com,12/31/1965,51.61,44,10/13/2004,Q4,2004,10,October,Oct,13,12.8,109387,18%,137-25-7973,228-434-0530,Jackson,Hinds,Jackson,MS,39205
556790,Justine,H,Nurse,F,justine.nurse@aol.com,4/15/1992,25.3,53,2/14/2015,Q1,2015,2,February,Feb,14,2.45,45908,6%,392-33-3049,212-271-4701,Buffalo,Buffalo,Buffalo,NY,14271
419022,Vern,T,Breault,M,vern.breault@aol.com,6/14/1971,46.15,89,9/8/1995,Q3,1995,9,September,Sep,8,21.9,100866,30%,726-18-4230,262-900-5287,Fremont,Waupaca,Fremont,WI,54940
868079,Wm,H,Hargrove,M,wm.hargrove@ntlworld.com,11/7/1980,36.75,84,12/2/2009,Q4,2009,12,December,Dec,2,7.66,172429,18%,382-37-9363,210-349-5030,Long Mott,Calhoun,Long Mott,TX,77972
469204,Rufus,H,Schofield,M,rufus.schofield@gmail.com,8/14/1986,30.98,75,7/7/2010,Q3,2010,7,July,Jul,7,7.06,78434,3%,632-31-1101,303-570-8558,Henderson,Adams,Henderson,CO,80640
987607,Marlo,Y,Shepherd,F,marlo.shepherd@apple.com,12/2/1971,45.68,42,7/15/2009,Q3,2009,7,July,Jul,15,8.04,68338,29%,267-99-1592,212-208-3164,West Point,Orange,West Point,NY,10997
300399,Lucien,S,Rubenstein,M,lucien.rubenstein@yahoo.ca,4/7/1961,56.35,82,7/24/2017,Q3,2017,7,July,Jul,24,0.01,124865,0%,546-99-4715,215-787-2088,Allentown,Lehigh,Allentown,PA,18104
591351,Merrilee,E,Spivey,F,merrilee.spivey@hotmail.com,6/2/1966,51.19,59,7/18/1999,Q3,1999,7,July,Jul,18,18.04,186563,29%,677-22-6163,209-427-0298,Moreno Valley,Riverside,Moreno Valley,CA,92553
752730,Robt,R,Hartmann,M,robt.hartmann@hotmail.com,2/20/1967,50.47,65,6/12/2011,Q2,2011,6,June,Jun,12,6.13,137633,1%,692-18-4185,314-779-2774,Jefferson City,Cole,Jefferson City,MO,65105
221446,Reda,Y,Stanton,F,reda.stanton@aol.com,11/17/1971,45.73,45,9/17/2009,Q3,2009,9,September,Sep,17,7.87,105937,15%,459-99-6313,405-393-5285,Edmond,Oklahoma,Edmond,OK,73003
790070,Chu,J,Allgood,F,chu.allgood@gmail.com,5/8/1979,38.25,41,6/29/2011,Q2,2011,6,June,Jun,29,6.08,46482,18%,344-11-9877,236-505-7673,Narrows,Giles,Narrows,VA,24124
326548,Versie,F,Tibbs,F,versie.tibbs@hotmail.co.uk,7/7/1983,34.08,41,4/14/2010,Q2,2010,4,April,Apr,14,7.29,198469,30%,531-71-6615,209-251-9633,Nubieber,Lassen,Nubieber,CA,96068
823396,Caroll,P,Yoon,F,caroll.yoon@yahoo.com,4/16/1979,38.31,56,4/27/2001,Q2,2001,4,April,Apr,27,16.26,171642,28%,002-11-4204,208-308-8996,Boise,Ada,Boise,ID,83724
625116,Bernardine,E,Costello,F,bernardine.costello@hotmail.com,2/17/1975,42.47,58,10/11/2001,Q4,2001,10,October,Oct,11,15.81,154731,3%,539-71-0013,423-855-2509,Bybee,Cocke,Bybee,TN,37713
620944,Nancey,W,Baptist,F,nancey.baptist@yahoo.com,5/2/1989,28.26,44,1/5/2013,Q1,2013,1,January,Jan,5,4.56,127642,9%,093-02-4897,239-464-9113,Atlantic Beach,Duval,Atlantic Beach,FL,32233
597163,Dann,L,Haberman,F,dann.haberman@yahoo.co.uk,8/26/1977,39.95,44,11/5/2004,Q4,2004,11,November,Nov,5,12.73,112375,4%,462-99-7346,210-714-5732,Somerville,Burleson,Somerville,TX,77879
944060,Lindsey,A,Hedrick,F,lindsey.hedrick@apple.com,6/3/1961,56.19,47,6/12/1994,Q2,1994,6,June,Jun,12,23.14,157775,18%,138-25-0792,218-530-5547,Maple Plain,Hennepin,Maple Plain,MN,55577
354486,Hiram,N,Price,M,hiram.price@microsoft.com,7/24/1972,45.04,54,6/29/2008,Q2,2008,6,June,Jun,29,9.08,92775,30%,265-99-9392,219-547-8781,Fort Wayne,Allen,Fort Wayne,IN,46850
492078,Alyce,A,Massa,F,alyce.massa@comcast.net,2/16/1987,30.47,59,6/14/2017,Q2,2017,6,June,Jun,14,0.12,184173,12%,503-45-0111,252-298-5979,Pinetown,Beaufort,Pinetown,NC,27865
472694,Adolfo,P,Dover,M,adolfo.dover@bellsouth.net,12/15/1989,27.64,74,7/19/2013,Q3,2013,7,July,Jul,19,4.03,50790,6%,010-94-1388,218-830-3790,Talmoon,Itasca,Talmoon,MN,56637
406226,Freddy,Y,Healy,M,freddy.healy@gmail.com,11/15/1971,45.73,86,11/13/2008,Q4,2008,11,November,Nov,13,8.71,58504,21%,006-11-1239,252-242-3246,Goldsboro,Wayne,Goldsboro,NC,27532
479490,Noel,Z,Joubert,M,noel.joubert@gmail.com,6/19/1982,35.13,60,6/9/2015,Q2,2015,6,June,Jun,9,2.14,162659,0%,286-15-0065,210-648-0548,Gordon,Palo Pinto,Gordon,TX,76453
360340,Donald,L,Gabbard,M,donald.gabbard@apple.com,6/5/1981,36.17,50,5/3/2007,Q2,2007,5,May,May,3,10.24,58311,14%,729-28-6011,212-468-0342,Dewittville,Chautauqua,Dewittville,NY,14728
360313,Brandy,F,Soto,F,brandy.soto@hotmail.com,10/11/1981,35.82,53,6/7/2004,Q2,2004,6,June,Jun,7,13.15,57007,18%,016-94-3179,314-442-1502,Mc Clurg,Taney,Mc Clurg,MO,65701
710600,Yasmine,U,Oxford,F,yasmine.oxford@outlook.com,7/30/1974,43.02,47,2/14/2001,Q1,2001,2,February,Feb,14,16.46,73955,3%,350-08-5491,406-966-5413,Twin Bridges,Madison,Twin Bridges,MT,59754
775789,Graham,X,Lemaster,M,graham.lemaster@aol.com,1/24/1992,25.53,86,12/24/2014,Q4,2014,12,December,Dec,24,2.59,54000,11%,684-24-1545,239-561-6753,Lloyd,Jefferson,Lloyd,FL,32337
509855,Rachele,R,Kowalewski,F,rachele.kowalewski@gmail.com,3/26/1974,43.37,53,7/21/2011,Q3,2011,7,July,Jul,21,6.02,131200,26%,689-24-8249,236-358-6769,Hinton,Rockingham,Hinton,VA,22831
574311,Berna,Y,Honeycutt,F,berna.honeycutt@gmail.com,2/5/1971,46.51,41,6/18/2007,Q2,2007,6,June,Jun,18,10.12,157598,18%,359-08-3564,225-414-9062,New Orleans,Orleans,New Orleans,LA,70151
969865,Michale,L,Archer,M,michale.archer@aol.com,6/28/1975,42.11,51,8/30/2000,Q3,2000,8,August,Aug,30,16.92,134412,28%,039-74-1151,218-450-7869,Odin,Watonwan,Odin,MN,56160
183107,Marlin,L,Stafford,F,marlin.stafford@msn.com,1/8/1977,40.58,57,4/13/2012,Q2,2012,4,April,Apr,13,5.29,105950,20%,181-86-2256,239-315-8843,Pompano Beach,Broward,Pompano Beach,FL,33064
177006,Gisele,P,Huie,F,gisele.huie@gmail.com,4/29/1980,37.27,45,7/11/2010,Q3,2010,7,July,Jul,11,7.05,115389,30%,251-99-2630,212-978-2333,West Camp,Ulster,West Camp,NY,12490
127763,Roger,L,Rangel,M,roger.rangel@aol.com,1/29/1974,43.52,84,10/11/1997,Q4,1997,10,October,Oct,11,19.81,144914,6%,685-24-4793,218-338-9167,Alpha,Jackson,Alpha,MN,56111
644796,Daphne,F,Chevalier,F,daphne.chevalier@gmail.com,2/15/1964,53.48,49,11/3/2010,Q4,2010,11,November,Nov,3,6.74,72814,10%,540-83-8476,239-765-8934,Tampa,Hillsborough,Tampa,FL,33697
152454,Terrell,N,Childress,M,terrell.childress@yahoo.com,11/21/1959,57.72,59,1/5/2000,Q1,2000,1,January,Jan,5,17.57,149691,1%,695-16-4528,239-464-0763,Wacissa,Jefferson,Wacissa,FL,32361
842099,Lia,G,Velasquez,F,lia.velasquez@hotmail.com,10/29/1968,48.78,49,7/11/2009,Q3,2009,7,July,Jul,11,8.05,127332,5%,033-92-0115,605-363-6603,Okaton,Jones,Okaton,SD,57562
190862,Bambi,Z,Westcott,F,bambi.westcott@hotmail.com,7/23/1985,32.04,43,9/26/2012,Q3,2012,9,September,Sep,26,4.84,199592,25%,453-99-5525,423-530-7012,Memphis,Shelby,Memphis,TN,38194
724814,Shala,G,Southard,F,shala.southard@aol.com,1/7/1972,45.59,48,8/22/1995,Q3,1995,8,August,Aug,22,21.95,157256,4%,654-38-5384,239-609-9428,Winter Haven,Polk,Winter Haven,FL,33882
215568,Gussie,Q,Latour,F,gussie.latour@gmail.com,8/16/1990,26.97,47,5/3/2014,Q2,2014,5,May,May,3,3.24,150934,0%,527-99-9594,203-585-8957,West Hartland,Hartford,West Hartland,CT,6091
854363,Caleb,R,Aiello,M,caleb.aiello@yahoo.com,8/9/1960,57.01,56,7/18/1983,Q3,1983,7,July,Jul,18,34.05,199892,16%,610-87-1822,210-872-1652,Dallas,Dallas,Dallas,TX,75374
660363,Verdell,V,Clem,F,verdell.clem@yahoo.co.in,7/30/1959,58.04,49,4/1/2016,Q2,2016,4,April,Apr,1,1.32,113047,15%,398-31-5822,319-231-0293,Dike,Grundy,Dike,IA,50624
686319,Mila,Y,Depriest,F,mila.depriest@btinternet.com,4/15/1975,42.32,58,7/11/2006,Q3,2006,7,July,Jul,11,11.05,63491,6%,294-15-2444,252-205-2672,Lake Junaluska,Haywood,Lake Junaluska,NC,28745
887694,Fausto,F,Florence,M,fausto.florence@gmail.com,3/12/1971,46.41,82,12/17/2006,Q4,2006,12,December,Dec,17,10.62,92424,20%,407-73-2599,231-882-2372,Coral,Montcalm,Coral,MI,49322
945840,Deon,C,Alicea,F,deon.alicea@microsoft.com,11/5/1969,47.76,50,1/13/1991,Q1,1991,1,January,Jan,13,26.56,154834,2%,292-15-4026,209-791-2047,Potter Valley,Mendocino,Potter Valley,CA,95469
506807,Amiee,J,Brush,F,amiee.brush@gmail.com,10/6/1984,32.83,50,10/28/2005,Q4,2005,10,October,Oct,28,11.76,149978,10%,313-35-2155,217-307-9203,Orland Park,Cook,Orland Park,IL,60462
117689,Treva,A,Nutter,F,treva.nutter@yahoo.co.in,1/24/1992,25.53,43,2/17/2013,Q1,2013,2,February,Feb,17,4.44,127427,11%,488-29-7884,212-399-4486,Huntington,Suffolk,Huntington,NY,11743
570362,Reginald,C,Baez,M,reginald.baez@hotmail.com,11/17/1986,30.72,65,12/12/2015,Q4,2015,12,December,Dec,12,1.63,56437,12%,490-29-7588,209-585-2453,Tahoe City,Placer,Tahoe City,CA,96145
189719,Trina,N,Ring,F,trina.ring@yahoo.com,7/15/1984,33.06,57,7/5/2017,Q3,2017,7,July,Jul,5,0.06,155334,12%,363-39-3158,316-328-4859,Fort Scott,Bourbon,Fort Scott,KS,66701
121742,Dot,B,Crowder,F,dot.crowder@hotmail.com,1/8/1992,25.57,44,4/28/2015,Q2,2015,4,April,Apr,28,2.25,190862,1%,507-57-2399,262-249-6440,Gays Mills,Crawford,Gays Mills,WI,54631
566505,Claudette,I,Veach,F,claudette.veach@charter.net,1/25/1985,32.53,55,1/28/2007,Q1,2007,1,January,Jan,28,10.5,77628,14%,350-08-2589,209-563-3190,Litchfield,Lassen,Litchfield,CA,96117
676387,Gayle,J,Light,M,gayle.light@gmail.com,12/21/1974,42.63,59,7/5/2007,Q3,2007,7,July,Jul,5,10.07,187280,16%,316-35-2517,209-945-3144,La Puente,Los Angeles,La Puente,CA,91746
180889,Tommie,I,Wiley,F,tommie.wiley@gmail.com,12/20/1985,31.62,58,2/4/2017,Q1,2017,2,February,Feb,4,0.48,178471,3%,590-99-0805,210-820-9659,Ingram,Kerr,Ingram,TX,78025
331609,Abbie,A,Alvarez,F,abbie.alvarez@gmail.com,11/15/1968,48.73,56,7/9/2015,Q3,2015,7,July,Jul,9,2.05,194458,30%,333-11-0836,216-473-7198,Maplewood,Shelby,Maplewood,OH,45340
